"U:0","U:1","U:2","k","nut","omega","p","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
0.29455,-2.2502e-06,0,0.0028896,4.2435e-09,86964,-2.2364,1,0.30163,0.29163,0.05001,0
0.29446,-2.2982e-06,0,0.0028869,4.2324e-09,86964,-2.2372,1,0.30194,0.29194,0.05001,0
0.29437,-2.3461e-06,0,0.0028842,4.2214e-09,86964,-2.2379,1,0.30225,0.29225,0.05001,0
0.29428,-2.3941e-06,0,0.0028816,4.2103e-09,86964,-2.2386,1,0.30256,0.29256,0.05001,0
0.29418,-2.442e-06,0,0.0028789,4.1993e-09,86964,-2.2394,1,0.30287,0.29287,0.05001,0
0.29409,-2.49e-06,0,0.0028762,4.1882e-09,86964,-2.2401,1,0.30318,0.29318,0.05001,0
0.294,-2.5379e-06,0,0.0028735,4.1772e-09,86964,-2.2408,1,0.30349,0.29349,0.05001,0
0.29391,-2.5208e-06,0,0.0028708,4.1661e-09,86964,-2.2416,1,0.3038,0.2938,0.05001,0
0.29381,-2.4088e-06,0,0.0028681,4.1551e-09,86964,-2.2424,1,0.30411,0.29411,0.05001,0
0.29372,-2.2967e-06,0,0.0028654,4.1441e-09,86964,-2.2431,1,0.30442,0.29442,0.05001,0
0.29363,-2.1846e-06,0,0.0028627,4.1331e-09,86964,-2.2439,1,0.30473,0.29473,0.05001,0
0.29354,-2.0725e-06,0,0.00286,4.1221e-09,86964,-2.2447,1,0.30504,0.29504,0.05001,0
0.29344,-1.9605e-06,0,0.0028573,4.1111e-09,86964,-2.2455,1,0.30535,0.29535,0.05001,0
0.29335,-1.8484e-06,0,0.0028546,4.1001e-09,86964,-2.2462,1,0.30566,0.29566,0.05001,0
0.29326,-1.7363e-06,0,0.0028519,4.0891e-09,86964,-2.247,1,0.30597,0.29597,0.05001,0
0.29316,-1.6243e-06,0,0.0028492,4.0781e-09,86964,-2.2478,1,0.30628,0.29628,0.05001,0
0.29307,-1.5122e-06,0,0.0028465,4.0671e-09,86964,-2.2485,1,0.30659,0.29659,0.05001,0
0.29298,-1.488e-06,0,0.0028439,4.0562e-09,86964,-2.2494,1,0.3069,0.2969,0.05001,0
0.2929,-1.485e-06,0,0.0028413,4.0452e-09,86964,-2.2502,1,0.30721,0.29721,0.05001,0
0.29281,-1.482e-06,0,0.0028387,4.0342e-09,86964,-2.251,1,0.30752,0.29752,0.05001,0
0.29272,-1.4791e-06,0,0.0028362,4.0233e-09,86964,-2.2518,1,0.30783,0.29783,0.05001,0
0.29264,-1.4761e-06,0,0.0028336,4.0123e-09,86964,-2.2527,1,0.30814,0.29814,0.05001,0
0.29255,-1.4732e-06,0,0.002831,4.0013e-09,86964,-2.2535,1,0.30845,0.29845,0.05001,0
0.29246,-1.4702e-06,0,0.0028285,3.9903e-09,86964,-2.2543,1,0.30876,0.29876,0.05001,0
0.29238,-1.4673e-06,0,0.0028259,3.9794e-09,86964,-2.2552,1,0.30907,0.29907,0.05001,0
0.29229,-1.4643e-06,0,0.0028233,3.9684e-09,86964,-2.256,1,0.30938,0.29938,0.05001,0
0.2922,-1.4563e-06,0,0.0028208,3.9574e-09,86964,-2.2568,1,0.30969,0.29969,0.05001,0
0.29212,-1.4162e-06,0,0.0028182,3.9464e-09,86964,-2.2577,1,0.31,0.3,0.05001,0
